,id,time (delta),RSSI (dBm)
16412,7170,29:,-55
16413,45056,0:,-65
16414,45056,0:,-65
16421,7170,29:,-55
16422,45056,0:,-65
16423,45056,0:,-65
16430,7170,29:,-55
16431,45056,0:,-65
16432,45056,0:,-65
16439,7170,29:,-55
16440,45056,0:,-65
16441,45056,0:,-65
16448,7170,29:,-55
16449,45056,0:,-65
16450,45056,0:,-65
16457,7170,29:,-55
16458,45056,0:,-65
16459,45056,0:,-65
16466,7170,29:,-55
16467,45056,0:,-65
16468,45056,0:,-65
16475,7170,30:,-55
16476,45056,0:,-65
16477,45056,0:,-65
16484,7170,30:,-55
16485,45056,0:,-65
16486,45056,0:,-65
16493,7170,30:,-55
16494,45056,0:,-65
16495,45056,0:,-65
16502,7170,30:,-55
16503,45056,1:,-65
16504,45056,1:,-65
16511,7170,30:,-55
16512,45056,1:,-65
16513,45056,1:,-65
16520,7170,30:,-55
16521,45056,1:,-65
16522,45056,1:,-65
16529,7170,30:,-55
16530,45056,1:,-65
16531,45056,1:,-65
16538,7170,30:,-55
16539,45056,1:,-65
16540,45056,1:,-65
16547,7170,30:,-55
16548,45056,1:,-65
16549,45056,1:,-65
16556,7170,30:,-55
16557,45056,1:,-65
16558,45056,1:,-65
16565,7170,31:,-55
16566,45056,1:,-65
16567,45056,1:,-65
16574,7170,31:,-55
16575,45056,1:,-65
16576,45056,1:,-65
16583,7170,31:,-55
16584,45056,1:,-65
16585,45056,1:,-65
16592,7170,31:,-55
16593,45056,2:,-65
16594,45056,2:,-65
16601,7170,31:,-55
16602,45056,2:,-65
16603,45056,2:,-65
16610,7170,31:,-55
16611,45056,2:,-65
16612,45056,2:,-65
16619,7170,31:,-55
16620,45056,2:,-65
16621,45056,2:,-65
16628,7170,31:,-55
16629,45056,2:,-65
16630,45056,2:,-65
16637,7170,31:,-55
16638,45056,2:,-65
16639,45056,2:,-65
16646,7170,31:,-55
16647,45056,2:,-65
16648,45056,2:,-65
16655,7170,32:,-55
16656,45056,2:,-65
16657,45056,2:,-65
16664,7170,32:,-55
16665,45056,2:,-65
16666,45056,2:,-65
16673,7170,32:,-55
16674,45056,2:,-65
16675,45056,2:,-65
16682,7170,32:,-55
16683,45056,3:,-65
16684,45056,3:,-65
16691,7170,32:,-55
16692,45056,3:,-65
16693,45056,3:,-65
16700,7170,32:,-55
16701,45056,3:,-65
16702,45056,3:,-65
16709,7170,32:,-55
16710,45056,3:,-65
16711,45056,3:,-65
16718,7170,32:,-55
16719,45056,3:,-65
16720,45056,3:,-65
16727,7170,32:,-55
16728,45056,3:,-65
16729,45056,3:,-65
16736,7170,32:,-55
16737,45056,3:,-65
16738,45056,3:,-65
16745,7170,33:,-55
16746,45056,3:,-65
16747,45056,3:,-65
16754,7170,33:,-55
16755,45056,3:,-65
16756,45056,3:,-65
16763,7170,33:,-55
16764,45056,3:,-65
16765,45056,3:,-65
16772,7170,33:,-55
16773,45056,4:,-65
16774,45056,4:,-65
16781,7170,33:,-55
16782,45056,4:,-65
16783,45056,4:,-65
16790,7170,33:,-55
16791,45056,4:,-65
16792,45056,4:,-65
16799,7170,33:,-55
16800,45056,4:,-65
16801,45056,4:,-65
16808,7170,33:,-55
16809,45056,4:,-65
16810,45056,4:,-65
16817,7170,33:,-55
16818,45056,4:,-65
16819,45056,4:,-65
16826,7170,33:,-55
16827,45056,4:,-65
16828,45056,4:,-65
16835,7170,34:,-55
16836,45056,4:,-65
16837,45056,4:,-65
16844,7170,34:,-55
16845,45056,4:,-65
16846,45056,4:,-65
16853,7170,34:,-55
16854,45056,4:,-65
16855,45056,4:,-65
16862,7170,34:,-55
16863,45056,5:,-65
16864,45056,5:,-65
16871,7170,34:,-55
16872,45056,5:,-65
16873,45056,5:,-65
16880,7170,34:,-55
16881,45056,5:,-65
16882,45056,5:,-65
16889,7170,34:,-55
16890,45056,5:,-65
16891,45056,5:,-65
16898,7170,34:,-55
16899,45056,5:,-65
16900,45056,5:,-65
16907,7170,34:,-55
16908,45056,5:,-65
16909,45056,5:,-65
16916,7170,34:,-55
16917,45056,5:,-65
16918,45056,5:,-65
16925,7170,35:,-55
16926,45056,5:,-65
16927,45056,5:,-65
16934,7170,35:,-55
16935,45056,5:,-65
16936,45056,5:,-65
16943,7170,35:,-55
16944,45056,5:,-65
16945,45056,5:,-65
16952,7170,35:,-55
16953,45056,0:,-63
16954,45056,0:,-63
16961,7170,35:,-55
16962,45056,0:,-63
16963,45056,0:,-63
16970,7170,35:,-55
16971,45056,0:,-63
16972,45056,0:,-63
16979,7170,35:,-55
16980,45056,0:,-63
16981,45056,0:,-63
16988,7170,35:,-55
16989,45056,0:,-63
16990,45056,0:,-63
16997,7170,35:,-55
16998,45056,0:,-63
16999,45056,0:,-63
17006,7170,35:,-55
17007,45056,0:,-63
17008,45056,0:,-63
17015,7170,36:,-55
17016,45056,0:,-63
17017,45056,0:,-63
17024,7170,36:,-55
17025,45056,0:,-63
17026,45056,0:,-63
17033,7170,36:,-55
17034,45056,0:,-63
17035,45056,0:,-63
17042,7170,36:,-55
17043,45056,1:,-63
17044,45056,1:,-63
17051,7170,36:,-55
17052,45056,1:,-63
17053,45056,1:,-63
17060,7170,36:,-55
17061,45056,1:,-63
17062,45056,1:,-63
17069,7170,36:,-55
17070,45056,1:,-63
17071,45056,1:,-63
17078,7170,36:,-55
17079,45056,1:,-63
17080,45056,1:,-63
17087,7170,36:,-55
17088,45056,1:,-63
17089,45056,1:,-63
17096,7170,36:,-55
17097,45056,1:,-63
17098,45056,1:,-63
17105,7170,37:,-55
17106,45056,1:,-63
17107,45056,1:,-63
17114,7170,37:,-55
17115,45056,1:,-63
17116,45056,1:,-63
17123,7170,37:,-55
17124,45056,1:,-63
17125,45056,1:,-63
17132,7170,37:,-55
17133,45056,2:,-63
17134,45056,2:,-63
17141,7170,37:,-55
17142,45056,2:,-63
17143,45056,2:,-63
17150,7170,37:,-55
17151,45056,2:,-63
17152,45056,2:,-63
17159,7170,37:,-55
17160,45056,2:,-63
17161,45056,2:,-63
17168,7170,37:,-55
17169,45056,2:,-63
17170,45056,2:,-63
17177,7170,37:,-55
17178,45056,2:,-63
17179,45056,2:,-63
17186,7170,37:,-55
17187,45056,2:,-63
17188,45056,2:,-63
17195,7170,38:,-55
17196,45056,2:,-63
17197,45056,2:,-63
17204,7170,38:,-55
17205,45056,2:,-63
17206,45056,2:,-63
17213,7170,38:,-55
17214,45056,2:,-63
17215,45056,2:,-63
17222,7170,38:,-55
17223,45056,3:,-63
17224,45056,3:,-63
17231,7170,38:,-55
17232,45056,3:,-63
17233,45056,3:,-63
17240,7170,38:,-55
17241,45056,3:,-63
17242,45056,3:,-63
17249,7170,38:,-55
17250,45056,3:,-63
17251,45056,3:,-63
17258,7170,38:,-55
17259,45056,3:,-63
17260,45056,3:,-63
17267,7170,38:,-55
17268,45056,3:,-63
17269,45056,3:,-63
17276,7170,38:,-55
17277,45056,3:,-63
17278,45056,3:,-63
17285,7170,39:,-55
17286,45056,3:,-63
17287,45056,3:,-63
17294,7170,39:,-55
17295,45056,3:,-63
17296,45056,3:,-63
17303,7170,39:,-55
17304,45056,3:,-63
17305,45056,3:,-63
17312,7170,39:,-55
17313,45056,4:,-63
17314,45056,4:,-63
17321,7170,39:,-55
17322,45056,4:,-63
17323,45056,4:,-63
17330,7170,39:,-55
17331,45056,4:,-63
17332,45056,4:,-63
17339,7170,39:,-55
17340,45056,4:,-63
17341,45056,4:,-63
17348,7170,39:,-55
17349,45056,4:,-63
17350,45056,4:,-63
17357,7170,39:,-55
17358,45056,4:,-63
17359,45056,4:,-63
17366,7170,39:,-55
17367,45056,4:,-63
17368,45056,4:,-63
17375,7170,40:,-55
17376,45056,4:,-63
17377,45056,4:,-63
17384,7170,40:,-55
17385,45056,4:,-63
17386,45056,4:,-63
17393,7170,40:,-55
17394,45056,4:,-63
17395,45056,4:,-63
17402,7170,40:,-55
17403,45056,5:,-63
17404,45056,5:,-63
17411,7170,40:,-55
17412,45056,5:,-63
17413,45056,5:,-63
17420,7170,40:,-55
17421,45056,5:,-63
17422,45056,5:,-63
17429,7170,40:,-55
17430,45056,5:,-63
17431,45056,5:,-63
17438,7170,40:,-55
17439,45056,5:,-63
17440,45056,5:,-63
17447,7170,40:,-55
17448,45056,5:,-63
17449,45056,5:,-63
17456,7170,40:,-55
17457,45056,5:,-63
17458,45056,5:,-63
17465,7170,41:,-55
17466,45056,5:,-63
17467,45056,5:,-63
17474,7170,41:,-55
17475,45056,5:,-63
17476,45056,5:,-63
17483,7170,41:,-55
17484,45056,5:,-63
17485,45056,5:,-63
17492,7170,41:,-55
17493,45056,6:,-63
17494,45056,6:,-63
17501,7170,41:,-55
17502,45056,6:,-63
17503,45056,6:,-63
17510,7170,41:,-55
17511,45056,6:,-63
17512,45056,6:,-63
17519,7170,41:,-55
17520,45056,6:,-63
17521,45056,6:,-63
17528,7170,41:,-55
17529,45056,6:,-63
17530,45056,6:,-63
17537,7170,41:,-55
17538,45056,6:,-63
17539,45056,6:,-63
17546,7170,41:,-55
17547,45056,6:,-63
17548,45056,6:,-63
17555,7170,42:,-55
17556,45056,6:,-63
17557,45056,6:,-63
17564,7170,42:,-55
17565,45056,6:,-63
17566,45056,6:,-63
17573,7170,42:,-55
17574,45056,6:,-63
17575,45056,6:,-63
17582,7170,42:,-55
17583,45056,7:,-63
17584,45056,7:,-63
17591,7170,42:,-55
17592,45056,7:,-63
17593,45056,7:,-63
17600,7170,42:,-55
17601,45056,7:,-63
17602,45056,7:,-63
17609,7170,42:,-55
17610,45056,7:,-63
17611,45056,7:,-63
17618,7170,42:,-55
17619,45056,7:,-63
17620,45056,7:,-63
17627,7170,42:,-55
17628,45056,7:,-63
17629,45056,7:,-63
17636,7170,42:,-55
17637,45056,7:,-63
17638,45056,7:,-63
17645,7170,43:,-55
17646,45056,7:,-63
17647,45056,7:,-63
17654,7170,43:,-55
17655,45056,7:,-63
17656,45056,7:,-63
17663,7170,43:,-55
17664,45056,7:,-63
17665,45056,7:,-63
17672,7170,43:,-55
17673,45056,8:,-63
17674,45056,8:,-63
17681,7170,43:,-55
17682,45056,8:,-63
17683,45056,8:,-63
17690,7170,43:,-55
17691,45056,8:,-63
17692,45056,8:,-63
17699,7170,43:,-55
17700,45056,8:,-63
17701,45056,8:,-63
17708,7170,43:,-55
17709,45056,8:,-63
17710,45056,8:,-63
17717,7170,43:,-55
17718,45056,8:,-63
17719,45056,8:,-63
17726,7170,43:,-55
17727,45056,8:,-63
17728,45056,8:,-63
17735,7170,44:,-55
17736,45056,8:,-63
17737,45056,8:,-63
17744,7170,44:,-55
17745,45056,8:,-63
17746,45056,8:,-63
17753,7170,44:,-55
17754,45056,8:,-63
17755,45056,8:,-63
17762,7170,44:,-55
17763,45056,9:,-63
17764,45056,9:,-63
17771,7170,44:,-55
17772,45056,9:,-63
17773,45056,9:,-63
17780,7170,44:,-55
17781,45056,9:,-63
17782,45056,9:,-63
17789,7170,44:,-55
17790,45056,9:,-63
17791,45056,9:,-63
17798,7170,44:,-55
17799,45056,9:,-63
17800,45056,9:,-63
17807,7170,44:,-55
17808,45056,9:,-63
17809,45056,9:,-63
17816,7170,44:,-55
17817,45056,9:,-63
17818,45056,9:,-63
17825,7170,45:,-55
17826,45056,9:,-63
17827,45056,9:,-63
17834,7170,45:,-55
17835,45056,9:,-63
17836,45056,9:,-63
17843,7170,45:,-55
17844,45056,9:,-63
17845,45056,9:,-63
17852,7170,45:,-55
17853,45056,10:,-63
17854,45056,10:,-63
17861,7170,45:,-55
17862,45056,10:,-63
17863,45056,10:,-63
17870,7170,45:,-55
17871,45056,10:,-63
17872,45056,10:,-63
17879,7170,45:,-55
17880,45056,10:,-63
17881,45056,10:,-63
17888,7170,45:,-55
17889,45056,10:,-63
17890,45056,10:,-63
17897,7170,45:,-55
17898,45056,10:,-63
17899,45056,10:,-63
17906,7170,45:,-55
17907,45056,10:,-63
17908,45056,10:,-63
17915,7170,46:,-55
17916,45056,10:,-63
17917,45056,10:,-63
17924,7170,46:,-55
17925,45056,10:,-63
17926,45056,10:,-63
17933,7170,46:,-55
17934,45056,10:,-63
17935,45056,10:,-63
17942,7170,46:,-55
17943,45056,11:,-63
17944,45056,11:,-63
17951,7170,46:,-55
17952,45056,11:,-63
17953,45056,11:,-63
17960,7170,46:,-55
17961,45056,11:,-63
17962,45056,11:,-63
17969,7170,46:,-55
17970,45056,11:,-63
17971,45056,11:,-63
17978,7170,46:,-55
17979,45056,11:,-63
17980,45056,11:,-63
17987,7170,46:,-55
17988,45056,11:,-63
17989,45056,11:,-63
17996,7170,46:,-55
17997,45056,11:,-63
17998,45056,11:,-63
18005,7170,47:,-55
18006,45056,11:,-63
18007,45056,11:,-63
18014,7170,47:,-55
18015,45056,11:,-63
18016,45056,11:,-63
18023,7170,47:,-55
18024,45056,11:,-63
18025,45056,11:,-63
18032,7170,47:,-55
18033,45056,12:,-63
18034,45056,12:,-63
18041,7170,47:,-55
18042,45056,12:,-63
18043,45056,12:,-63
18050,7170,47:,-55
18051,45056,12:,-63
18052,45056,12:,-63
18059,7170,47:,-55
18060,45056,12:,-63
18061,45056,12:,-63
18068,7170,47:,-55
18069,45056,12:,-63
18070,45056,12:,-63
18077,7170,47:,-55
18078,45056,12:,-63
18079,45056,12:,-63
18086,7170,47:,-55
18087,45056,12:,-63
18088,45056,12:,-63
18095,7170,48:,-55
18096,45056,12:,-63
18097,45056,12:,-63
18104,7170,48:,-55
18105,45056,12:,-63
18106,45056,12:,-63
18113,7170,48:,-55
18114,45056,12:,-63
18115,45056,12:,-63
18122,7170,48:,-55
18123,45056,13:,-63
18124,45056,13:,-63
18131,7170,48:,-55
18132,45056,13:,-63
18133,45056,13:,-63
18140,7170,48:,-55
18141,45056,13:,-63
18142,45056,13:,-63
18149,7170,48:,-55
18150,45056,13:,-63
18151,45056,13:,-63
18158,7170,48:,-55
18159,45056,13:,-63
18160,45056,13:,-63
18167,7170,48:,-55
18168,45056,13:,-63
18169,45056,13:,-63
18176,7170,48:,-55
18177,45056,13:,-63
18178,45056,13:,-63
18185,7170,49:,-55
18186,45056,13:,-63
18187,45056,13:,-63
18194,7170,49:,-55
18195,45056,13:,-63
18196,45056,13:,-63
18203,7170,49:,-55
18204,45056,13:,-63
18205,45056,13:,-63
18212,7170,49:,-55
18213,45056,14:,-63
18214,45056,14:,-63
18221,7170,49:,-55
18222,45056,14:,-63
18223,45056,14:,-63
18230,7170,49:,-55
18231,45056,14:,-63
18232,45056,14:,-63
18239,7170,49:,-55
18240,45056,14:,-63
18241,45056,14:,-63
18248,7170,49:,-55
18249,45056,14:,-63
18250,45056,14:,-63
18257,7170,49:,-55
18258,45056,14:,-63
18259,45056,14:,-63
18266,7170,49:,-55
18267,45056,14:,-63
18268,45056,14:,-63
18275,7170,50:,-55
18276,45056,14:,-63
18277,45056,14:,-63
18284,7170,50:,-55
18285,45056,14:,-63
18286,45056,14:,-63
18293,7170,50:,-55
18294,45056,14:,-63
18295,45056,14:,-63
18302,7170,50:,-55
18303,45056,15:,-63
18304,45056,15:,-63
18311,7170,50:,-55
18312,45056,15:,-63
18313,45056,15:,-63
18320,7170,50:,-55
18321,45056,15:,-63
18322,45056,15:,-63
18329,7170,50:,-55
18330,45056,15:,-63
18331,45056,15:,-63
18338,7170,50:,-55
18339,45056,15:,-63
18340,45056,15:,-63
18347,7170,50:,-55
18348,45056,15:,-63
18349,45056,15:,-63
18356,7170,50:,-55
18357,45056,15:,-63
18358,45056,15:,-63
18365,7170,51:,-55
18366,45056,15:,-63
18367,45056,15:,-63
18374,7170,51:,-55
18375,45056,15:,-63
18376,45056,15:,-63
18383,7170,51:,-55
18384,45056,15:,-63
18385,45056,15:,-63
18392,7170,51:,-55
18393,45056,16:,-63
18394,45056,16:,-63
18401,7170,51:,-55
18402,45056,16:,-63
18403,45056,16:,-63
18410,7170,51:,-55
18411,45056,0:,-66
18412,45056,0:,-66
18419,7170,51:,-55
18420,45056,0:,-66
18421,45056,0:,-66
18428,7170,51:,-55
18429,45056,0:,-66
18430,45056,0:,-66
18437,7170,51:,-55
18438,45056,0:,-66
18439,45056,0:,-66
18446,7170,51:,-55
18447,45056,0:,-66
18448,45056,0:,-66
18455,7170,52:,-55
18456,45056,0:,-66
18457,45056,0:,-66
18464,7170,52:,-55
18465,45056,0:,-66
18466,45056,0:,-66
18473,7170,52:,-55
18474,45056,0:,-66
18475,45056,0:,-66
18482,7170,52:,-55
18483,45056,0:,-66
18484,45056,0:,-66
18491,7170,52:,-55
18492,45056,0:,-66
18493,45056,0:,-66
18500,7170,52:,-55
18501,45056,1:,-66
18502,45056,1:,-66
18509,7170,52:,-55
18510,45056,1:,-66
18511,45056,1:,-66
18518,7170,52:,-55
18519,45056,1:,-66
18520,45056,1:,-66
18527,7170,52:,-55
18528,45056,1:,-66
18529,45056,1:,-66
18536,7170,52:,-55
18537,45056,1:,-66
18538,45056,1:,-66
18545,7170,53:,-55
18546,45056,1:,-66
18547,45056,1:,-66
18554,7170,53:,-55
18555,45056,1:,-66
18556,45056,1:,-66
18563,7170,53:,-55
18564,45056,1:,-66
18565,45056,1:,-66
18572,7170,53:,-55
18573,45056,1:,-66
18574,45056,1:,-66
18581,7170,53:,-55
18582,45056,1:,-66
18583,45056,1:,-66
18590,7170,53:,-55
18591,45056,2:,-66
18592,45056,2:,-66
18599,7170,53:,-55
18600,45056,2:,-66
18601,45056,2:,-66
18608,7170,53:,-55
18609,45056,2:,-66
18610,45056,2:,-66
18617,7170,53:,-55
18618,45056,2:,-66
18619,45056,2:,-66
18626,7170,53:,-55
18627,45056,2:,-66
18628,45056,2:,-66
18635,7170,54:,-55
18636,45056,2:,-66
18637,45056,2:,-66
18644,7170,54:,-55
18645,45056,2:,-66
18646,45056,2:,-66
18653,7170,54:,-55
18654,45056,2:,-66
18655,45056,2:,-66
18662,7170,54:,-55
18663,45056,2:,-66
18664,45056,2:,-66
18671,7170,54:,-55
18672,45056,2:,-66
18673,45056,2:,-66
18680,7170,54:,-55
18681,45056,3:,-66
18682,45056,3:,-66
18689,7170,54:,-55
18690,45056,3:,-66
18691,45056,3:,-66
18698,7170,54:,-55
18699,45056,3:,-66
18700,45056,3:,-66
18707,7170,54:,-55
18708,45056,3:,-66
18709,45056,3:,-66
18716,7170,54:,-55
18717,45056,3:,-66
18718,45056,3:,-66
18725,7170,55:,-55
18726,45056,3:,-66
18727,45056,3:,-66
18734,7170,55:,-55
18735,45056,3:,-66
18736,45056,3:,-66
18743,7170,55:,-55
18744,45056,3:,-66
18745,45056,3:,-66
18752,7170,55:,-55
18753,45056,3:,-66
18754,45056,3:,-66
18761,7170,55:,-55
18762,45056,3:,-66
18763,45056,3:,-66
18770,7170,55:,-55
18771,45056,4:,-66
18772,45056,4:,-66
18779,7170,55:,-55
18780,45056,4:,-66
18781,45056,4:,-66
18788,7170,55:,-55
18789,45056,4:,-66
18790,45056,4:,-66
18797,7170,55:,-55
18798,45056,4:,-66
18799,45056,4:,-66
18806,7170,55:,-55
18807,45056,4:,-66
18808,45056,4:,-66
18815,7170,56:,-55
18816,45056,4:,-66
18817,45056,4:,-66
18824,7170,56:,-55
18825,45056,4:,-66
18826,45056,4:,-66
18833,7170,56:,-55
18834,45056,4:,-66
18835,45056,4:,-66
18842,7170,56:,-55
18843,45056,4:,-66
18844,45056,4:,-66
18851,7170,56:,-55
18852,45056,4:,-66
18853,45056,4:,-66
18860,7170,56:,-55
18861,45056,5:,-66
18862,45056,5:,-66
18869,7170,56:,-55
18870,45056,5:,-66
18871,45056,5:,-66
18878,7170,56:,-55
18879,45056,5:,-66
18880,45056,5:,-66
18887,7170,56:,-55
18888,45056,5:,-66
18889,45056,5:,-66
18896,7170,56:,-55
18897,45056,5:,-66
18898,45056,5:,-66
18905,7170,57:,-55
18906,45056,5:,-66
18907,45056,5:,-66
18914,7170,57:,-55
18915,45056,5:,-66
18916,45056,5:,-66
18923,7170,57:,-55
18924,45056,5:,-66
18925,45056,5:,-66
18932,7170,57:,-55
18933,45056,5:,-66
18934,45056,5:,-66
18941,7170,57:,-55
18942,45056,5:,-66
18943,45056,5:,-66
18950,7170,57:,-55
18951,45056,6:,-66
18952,45056,6:,-66
18959,7170,57:,-55
18960,45056,6:,-66
18961,45056,6:,-66
18968,7170,57:,-55
18969,45056,6:,-66
18970,45056,6:,-66
18977,7170,57:,-55
18978,45056,6:,-66
18979,45056,6:,-66
18986,7170,57:,-55
18987,45056,6:,-66
18988,45056,6:,-66
18995,7170,58:,-55
18996,45056,6:,-66
18997,45056,6:,-66
19004,7170,58:,-55
19005,45056,6:,-66
19006,45056,6:,-66
19013,7170,58:,-55
19014,45056,6:,-66
19015,45056,6:,-66
19022,7170,58:,-55
19023,45056,6:,-66
19024,45056,6:,-66
19031,7170,58:,-55
19032,45056,6:,-66
19033,45056,6:,-66
19040,7170,58:,-55
19041,45056,7:,-66
19042,45056,7:,-66
19049,7170,58:,-55
19050,45056,7:,-66
19051,45056,7:,-66
19058,7170,58:,-55
19059,45056,7:,-66
19060,45056,7:,-66
19067,7170,58:,-55
19068,45056,7:,-66
19069,45056,7:,-66
19076,7170,58:,-55
19077,45056,7:,-66
19078,45056,7:,-66
19085,7170,59:,-55
19086,45056,7:,-66
19087,45056,7:,-66
19094,7170,59:,-55
19095,45056,7:,-66
19096,45056,7:,-66
19103,7170,59:,-55
19104,45056,7:,-66
19105,45056,7:,-66
19112,7170,59:,-55
19113,45056,7:,-66
19114,45056,7:,-66
19121,7170,59:,-55
19122,45056,7:,-66
19123,45056,7:,-66
19130,7170,59:,-55
19131,45056,8:,-66
19132,45056,8:,-66
19139,7170,59:,-55
19140,45056,8:,-66
19141,45056,8:,-66
19148,7170,59:,-55
19149,45056,8:,-66
19150,45056,8:,-66
19157,7170,59:,-55
19158,45056,8:,-66
19159,45056,8:,-66
19166,7170,59:,-55
19167,45056,8:,-66
19168,45056,8:,-66
19175,7170,60:,-55
19176,45056,8:,-66
19177,45056,8:,-66
19184,7170,60:,-55
19185,45056,8:,-66
19186,45056,8:,-66
19193,7170,60:,-55
19194,45056,8:,-66
19195,45056,8:,-66
19202,7170,60:,-55
19203,45056,8:,-66
19204,45056,8:,-66
19211,7170,60:,-55
19212,45056,8:,-66
19213,45056,8:,-66
19220,7170,60:,-55
19221,45056,9:,-66
19222,45056,9:,-66
19229,7170,60:,-55
19230,45056,9:,-66
19231,45056,9:,-66
19238,7170,60:,-55
19239,45056,9:,-66
19240,45056,9:,-66
19247,7170,60:,-55
19248,45056,9:,-66
19249,45056,9:,-66
19256,7170,60:,-55
19257,45056,9:,-66
19258,45056,9:,-66
19265,7170,61:,-55
19266,45056,9:,-66
19267,45056,9:,-66
19274,7170,61:,-55
19275,45056,9:,-66
19276,45056,9:,-66
19283,7170,61:,-55
19284,45056,9:,-66
19285,45056,9:,-66
19292,7170,61:,-55
19293,45056,9:,-66
19294,45056,9:,-66
19301,7170,61:,-55
19302,45056,9:,-66
19303,45056,9:,-66
19310,7170,61:,-55
19311,45056,10:,-66
19312,45056,10:,-66
19319,7170,61:,-55
19320,45056,10:,-66
19321,45056,10:,-66
19328,7170,61:,-55
19329,45056,10:,-66
19330,45056,10:,-66
19337,7170,61:,-55
19338,45056,10:,-66
19339,45056,10:,-66
19346,7170,61:,-55
19347,45056,10:,-66
19348,45056,10:,-66
19355,7170,62:,-55
19356,45056,10:,-66
19357,45056,10:,-66
19364,7170,62:,-55
19365,45056,10:,-66
19366,45056,10:,-66
19373,7170,62:,-55
19374,45056,10:,-66
19375,45056,10:,-66
19382,7170,62:,-55
19383,45056,10:,-66
19384,45056,10:,-66
19391,7170,62:,-55
19392,45056,10:,-66
19393,45056,10:,-66
19400,7170,62:,-55
19401,45056,11:,-66
19402,45056,11:,-66
19409,7170,62:,-55
19410,45056,11:,-66
19411,45056,11:,-66
19418,7170,62:,-55
19419,45056,11:,-66
19420,45056,11:,-66
19427,7170,62:,-55
19428,45056,11:,-66
19429,45056,11:,-66
19436,7170,62:,-55
19437,45056,11:,-66
19438,45056,11:,-66
19445,7170,63:,-55
19446,45056,11:,-66
19447,45056,11:,-66
19454,7170,63:,-55
19455,45056,11:,-66
19456,45056,11:,-66
19463,7170,63:,-55
19464,45056,11:,-66
19465,45056,11:,-66
19472,7170,63:,-55
19473,45056,11:,-66
19474,45056,11:,-66
19481,7170,63:,-55
19482,45056,11:,-66
19483,45056,11:,-66
19490,7170,63:,-55
19491,45056,12:,-66
19492,45056,12:,-66
19499,7170,63:,-55
19500,45056,12:,-66
19501,45056,12:,-66
19508,7170,63:,-55
19509,45056,12:,-66
19510,45056,12:,-66
19517,7170,63:,-55
19518,45056,12:,-66
19519,45056,12:,-66
19526,7170,63:,-55
19527,45056,12:,-66
19528,45056,12:,-66
19535,7170,64:,-55
19536,45056,12:,-66
19537,45056,12:,-66
19544,7170,64:,-55
19545,45056,12:,-66
19546,45056,12:,-66
19553,7170,64:,-55
19554,45056,12:,-66
19555,45056,12:,-66
19562,7170,64:,-55
19563,45056,12:,-66
19564,45056,12:,-66
19571,7170,64:,-55
19572,45056,12:,-66
19573,45056,12:,-66
19580,7170,64:,-55
19581,45056,13:,-66
19582,45056,13:,-66
19589,7170,64:,-55
19590,45056,13:,-66
19591,45056,13:,-66
19598,7170,64:,-55
19599,45056,13:,-66
19600,45056,13:,-66
19607,7170,64:,-55
19608,45056,13:,-66
19609,45056,13:,-66
19616,7170,64:,-55
19617,45056,13:,-66
19618,45056,13:,-66
19625,7170,65:,-55
19626,45056,13:,-66
19627,45056,13:,-66
19634,7170,65:,-55
19635,45056,13:,-66
19636,45056,13:,-66
19643,7170,65:,-55
19644,45056,13:,-66
19645,45056,13:,-66
19652,7170,65:,-55
19653,45056,13:,-66
19654,45056,13:,-66
19661,7170,65:,-55
19662,45056,13:,-66
19663,45056,13:,-66
19670,7170,65:,-55
19671,45056,14:,-66
19672,45056,14:,-66
19679,7170,65:,-55
19680,45056,14:,-66
19681,45056,14:,-66
19688,7170,65:,-55
19689,45056,14:,-66
19690,45056,14:,-66
19697,7170,65:,-55
19698,45056,14:,-66
19699,45056,14:,-66
19706,7170,65:,-55
19707,45056,14:,-66
19708,45056,14:,-66
19715,7170,66:,-55
19716,45056,14:,-66
19717,45056,14:,-66
19724,7170,66:,-55
19725,45056,14:,-66
19726,45056,14:,-66
19733,7170,66:,-55
19734,45056,14:,-66
19735,45056,14:,-66
19742,7170,66:,-55
19743,45056,14:,-66
19744,45056,14:,-66
19751,7170,66:,-55
19752,45056,14:,-66
19753,45056,14:,-66
19760,7170,66:,-55
19761,45056,15:,-66
19762,45056,15:,-66
19769,7170,66:,-55
19770,45056,15:,-66
19771,45056,15:,-66
19778,7170,66:,-55
19779,45056,15:,-66
19780,45056,15:,-66
19787,7170,66:,-55
19788,45056,15:,-66
19789,45056,15:,-66
19796,7170,66:,-55
19797,45056,15:,-66
19798,45056,15:,-66
19805,7170,67:,-55
19806,45056,15:,-66
19807,45056,15:,-66
19814,7170,67:,-55
19815,45056,15:,-66
19816,45056,15:,-66
19823,7170,67:,-55
19824,45056,15:,-66
19825,45056,15:,-66
19832,7170,67:,-55
19833,45056,15:,-66
19834,45056,15:,-66
19841,7170,67:,-55
19842,45056,15:,-66
19843,45056,15:,-66
19850,7170,67:,-55
19851,45056,16:,-66
19852,45056,16:,-66
19859,7170,67:,-55
19860,45056,16:,-66
19861,45056,16:,-66
19868,7170,67:,-55
19869,45056,16:,-66
19870,45056,16:,-66
19877,7170,67:,-55
19878,45056,16:,-66
19879,45056,16:,-66
19886,7170,67:,-55
19887,45056,16:,-66
19888,45056,16:,-66
19895,7170,68:,-55
19896,45056,16:,-66
19897,45056,16:,-66
19904,7170,68:,-55
